,Unnamed: 0,id,message_id,date,cleaned_text,detected_entities
3249,2709,Demotermine1250288610204862021-10-05 23:17:02,20486,2021-10-05 23:15:49,Wochenmarkt Stuttgart Samstags Marketing #Stuttgart - Immer ein Besuch wert https://t.me/Demotermine/20276 Raus auf die Straßen @Demotermine! 👉 Übersicht / Overview 👈,"[{'entity': 'B-ACTION', 'score': 0.80674165, 'index': 1, 'word': '▁Wochen', 'start': 0, 'end': 6}, {'entity': 'B-ACTION', 'score': 0.4819304, 'index': 2, 'word': 'markt', 'start': 6, 'end': 11}, {'entity': 'B-LOC', 'score': 0.99428564, 'index': 3, 'word': '▁Stuttgart', 'start': 12, 'end': 21}, {'entity': 'B-DATE', 'score': 0.71639544, 'index': 4, 'word': '▁Samstag', 'start': 22, 'end': 29}, {'entity': 'B-LOC', 'score': 0.9919008, 'index': 7, 'word': '▁#', 'start': 41, 'end': 42}, {'entity': 'B-LOC', 'score': 0.9827309, 'index': 8, 'word': 'S', 'start': 42, 'end': 43}, {'entity': 'B-LOC', 'score': 0.9600506, 'index': 9, 'word': 'tut', 'start': 43, 'end': 46}, {'entity': 'I-LOC', 'score': 0.7568334, 'index': 10, 'word': 't', 'start': 46, 'end': 47}, {'entity': 'I-LOC', 'score': 0.87132907, 'index': 11, 'word': 'gar', 'start': 47, 'end': 50}, {'entity': 'I-LOC', 'score': 0.9283046, 'index': 12, 'word': 't', 'start': 50, 'end': 51}]"
3250,2710,Demotermine1250288610110802021-05-26 08:07:21,11080,2021-05-26 08:07:20,B.Z. Berlin kurzer Bericht zu Mauerpark Demo am Montag : https://www.bz-berlin.de/berlin/pankow/demo-im-berliner-mauerpark-corona-regel-gegner-applaudieren-der-polizei Raus auf die Straße @Demotermine!,"[{'entity': 'B-ORG', 'score': 0.9798702, 'index': 1, 'word': '▁B', 'start': 0, 'end': 1}, {'entity': 'I-ORG', 'score': 0.8266522, 'index': 2, 'word': '.', 'start': 1, 'end': 2}, {'entity': 'I-ORG', 'score': 0.95521075, 'index': 3, 'word': 'Z', 'start': 2, 'end': 3}, {'entity': 'I-ORG', 'score': 0.9834985, 'index': 4, 'word': '.', 'start': 3, 'end': 4}, {'entity': 'I-ORG', 'score': 0.86225116, 'index': 5, 'word': '▁Berlin', 'start': 5, 'end': 11}, {'entity': 'B-ACTION', 'score': 0.954827, 'index': 13, 'word': '▁Demo', 'start': 40, 'end': 44}, {'entity': 'B-DATE', 'score': 0.9434588, 'index': 15, 'word': '▁Montag', 'start': 48, 'end': 54}, {'entity': 'B-ORG', 'score': 0.5080545, 'index': 20, 'word': '.', 'start': 68, 'end': 69}, {'entity': 'B-ORG', 'score': 0.96465963, 'index': 21, 'word': 'b', 'start': 69, 'end': 70}, {'entity': 'I-ORG', 'score': 0.7855689, 'index': 22, 'word': 'z', 'start': 70, 'end': 71}, {'entity': 'I-ORG', 'score': 0.9860552, 'index': 23, 'word': '-', 'start': 71, 'end': 72}, {'entity': 'I-ORG', 'score': 0.9880477, 'index': 24, 'word': 'ber', 'start': 72, 'end': 75}, {'entity': 'I-ORG', 'score': 0.976747, 'index': 25, 'word': 'lin', 'start': 75, 'end': 78}, {'entity': 'I-ORG', 'score': 0.8376778, 'index': 26, 'word': '.', 'start': 78, 'end': 79}, {'entity': 'I-ORG', 'score': 0.7936933, 'index': 27, 'word': 'de', 'start': 79, 'end': 81}, {'entity': 'B-ORG', 'score': 0.45326275, 'index': 29, 'word': 'ber', 'start': 82, 'end': 85}, {'entity': 'B-ACTION', 'score': 0.94261754, 'index': 35, 'word': 'demo', 'start': 96, 'end': 100}]"
3251,2711,Demotermine125028861023222020-08-06 09:38:39,2322,2020-08-06 09:38:14,Pforzheim Samstag 08.08.2020 ab 14:30 Uhr ; Meditation ab 15:30 Uhr ; Kundgebung Marktplatz vor dem Rathaus @BadenWuerttembergInfoChat @Demotermine - Bilder und Videos hochladen @WiderstandAktiv - Diskussion @DemotermineChat Fahren oder Mitfahren @Fahrgemeinschaft - Übernachten ? @Unterkuenfte,"[{'entity': 'B-LOC', 'score': 0.99705386, 'index': 1, 'word': '▁P', 'start': 0, 'end': 1}, {'entity': 'B-LOC', 'score': 0.9372493, 'index': 2, 'word': 'for', 'start': 1, 'end': 4}, {'entity': 'B-LOC', 'score': 0.5666019, 'index': 3, 'word': 'z', 'start': 4, 'end': 5}, {'entity': 'I-LOC', 'score': 0.704632, 'index': 4, 'word': 'heim', 'start': 5, 'end': 9}, {'entity': 'B-DATE', 'score': 0.96258914, 'index': 5, 'word': '▁Samstag', 'start': 10, 'end': 17}, {'entity': 'I-DATE', 'score': 0.9608342, 'index': 6, 'word': '▁08.', 'start': 18, 'end': 21}, {'entity': 'I-DATE', 'score': 0.96601427, 'index': 7, 'word': '08.', 'start': 21, 'end': 24}, {'entity': 'I-DATE', 'score': 0.95706177, 'index': 8, 'word': '2020', 'start': 24, 'end': 28}, {'entity': 'B-TIME', 'score': 0.9482531, 'index': 10, 'word': '▁14:30', 'start': 32, 'end': 37}, {'entity': 'I-TIME', 'score': 0.96540993, 'index': 11, 'word': '▁Uhr', 'start': 38, 'end': 41}, {'entity': 'B-ACTION', 'score': 0.69864774, 'index': 13, 'word': '▁Medi', 'start': 44, 'end': 48}, {'entity': 'B-ACTION', 'score': 0.50051254, 'index': 14, 'word': 'tation', 'start': 48, 'end': 54}, {'entity': 'B-TIME', 'score': 0.94474703, 'index': 16, 'word': '▁15:30', 'start': 58, 'end': 63}, {'entity': 'I-TIME', 'score': 0.96429014, 'index': 17, 'word': '▁Uhr', 'start': 64, 'end': 67}, {'entity': 'B-ACTION', 'score': 0.96111137, 'index': 19, 'word': '▁Kund', 'start': 70, 'end': 74}, {'entity': 'B-ACTION', 'score': 0.8759477, 'index': 20, 'word': 'ge', 'start': 74, 'end': 76}, {'entity': 'B-ACTION', 'score': 0.8085003, 'index': 21, 'word': 'bung', 'start': 76, 'end': 80}, {'entity': 'B-LOC', 'score': 0.9937157, 'index': 22, 'word': '▁Markt', 'start': 81, 'end': 86}, {'entity': 'I-LOC', 'score': 0.7322866, 'index': 23, 'word': 'platz', 'start': 86, 'end': 91}, {'entity': 'I-LOC', 'score': 0.8294857, 'index': 24, 'word': '▁vor', 'start': 92, 'end': 95}, {'entity': 'I-LOC', 'score': 0.94936746, 'index': 25, 'word': '▁dem', 'start': 96, 'end': 99}, {'entity': 'I-LOC', 'score': 0.8723675, 'index': 26, 'word': '▁Rat', 'start': 100, 'end': 103}, {'entity': 'I-LOC', 'score': 0.9496683, 'index': 27, 'word': 'haus', 'start': 103, 'end': 107}, {'entity': 'B-LOC', 'score': 0.98929477, 'index': 29, 'word': 'Ba', 'start': 109, 'end': 111}, {'entity': 'I-LOC', 'score': 0.7116505, 'index': 30, 'word': 'den', 'start': 111, 'end': 114}, {'entity': 'I-LOC', 'score': 0.94521964, 'index': 31, 'word': 'W', 'start': 114, 'end': 115}, {'entity': 'I-LOC', 'score': 0.94364005, 'index': 32, 'word': 'uer', 'start': 115, 'end': 118}, {'entity': 'I-LOC', 'score': 0.9078224, 'index': 33, 'word': 'tte', 'start': 118, 'end': 121}, {'entity': 'I-LOC', 'score': 0.90368354, 'index': 34, 'word': 'mberg', 'start': 121, 'end': 126}, {'entity': 'B-ACTION', 'score': 0.4746194, 'index': 35, 'word': 'Info', 'start': 126, 'end': 130}]"
3252,2712,Demotermine1250288610189792021-09-23 18:49:20,18979,2021-09-23 18:50:14,Teil 1 - Kommt mit Blumen nach Bern — Wissensgeist - Nicole Hammer https://youtu.be/ET1ZKlXiUv4 58:30 Raus auf die Straßen @Demotermine,"[{'entity': 'B-LOC', 'score': 0.99432534, 'index': 10, 'word': '▁Bern', 'start': 31, 'end': 35}, {'entity': 'B-PER', 'score': 0.9869981, 'index': 16, 'word': '▁Nicole', 'start': 53, 'end': 59}, {'entity': 'I-PER', 'score': 0.97298867, 'index': 17, 'word': '▁Hammer', 'start': 60, 'end': 66}, {'entity': 'B-TIME', 'score': 0.8911167, 'index': 33, 'word': '▁58', 'start': 96, 'end': 98}, {'entity': 'I-TIME', 'score': 0.65049523, 'index': 34, 'word': ':', 'start': 98, 'end': 99}, {'entity': 'I-TIME', 'score': 0.7884945, 'index': 35, 'word': '30', 'start': 99, 'end': 101}]"
3253,2713,Demotermine1250288610136,136,2019-01-13 15:23:23,"Patriotische Veranstaltungen und Infos Hier teilen wir die Termine von größeren Zusammenkünften wie Konzerten , Zeltlager , Motivations- und Arbeitstreffen , Aktionen an Feiertagen . Infos bitte an die Admins . https://t.me/Veranstaltungen","[{'entity': 'B-ACTION', 'score': 0.5842197, 'index': 25, 'word': '▁Zelt', 'start': 112, 'end': 116}]"
3254,2714,Demotermine1250288610136622021-08-03 00:34:42,13662,2021-08-03 00:34:41,BERLIN - Nach den Auseinandersetzungen bei Protesten gegen die Corona-Politik in Berlin hat die Gewerkschaft der Polizei ( GdP ) das Verbot der Demonstrationen und das Vorgehen der Einsatzkräfte verteidigt . 👉 🏻 Neuer Beitrag Raus auf die Straße @Demotermine!,"[{'entity': 'B-LOC', 'score': 0.9970161, 'index': 1, 'word': '▁BER', 'start': 0, 'end': 3}, {'entity': 'B-LOC', 'score': 0.9787442, 'index': 2, 'word': 'LIN', 'start': 3, 'end': 6}, {'entity': 'B-LOC', 'score': 0.996808, 'index': 18, 'word': '▁Berlin', 'start': 81, 'end': 87}, {'entity': 'B-ORG', 'score': 0.9712118, 'index': 21, 'word': '▁Ge', 'start': 96, 'end': 98}, {'entity': 'B-ORG', 'score': 0.5218909, 'index': 22, 'word': 'werk', 'start': 98, 'end': 102}, {'entity': 'I-ORG', 'score': 0.9464115, 'index': 23, 'word': 'schaft', 'start': 102, 'end': 108}, {'entity': 'I-ORG', 'score': 0.99243003, 'index': 24, 'word': '▁der', 'start': 109, 'end': 112}, {'entity': 'I-ORG', 'score': 0.9919748, 'index': 25, 'word': '▁Polizei', 'start': 113, 'end': 120}, {'entity': 'B-ORG', 'score': 0.9609961, 'index': 27, 'word': '▁G', 'start': 123, 'end': 124}, {'entity': 'B-ORG', 'score': 0.4999321, 'index': 28, 'word': 'd', 'start': 124, 'end': 125}, {'entity': 'I-ORG', 'score': 0.98589224, 'index': 29, 'word': 'P', 'start': 125, 'end': 126}, {'entity': 'B-ACTION', 'score': 0.772913, 'index': 35, 'word': '▁Demonstra', 'start': 144, 'end': 153}]"
3255,2715,Demotermine1250288610186472021-09-20 09:49:29,18647,2021-09-20 09:48:54,"‼️ ‼️‼️Am nächsten Mittwoch ist wieder Bürgerstunde mit dem Gesundheitsausschuß in Waldshut . Da könnt ich dem Landrat auch mal kritische Fragen stellen . Er ist für alles Verantwortlich , was die Coronamaßnahmen betreffen . Je mehr wir sind , desto mehr Wirkung wird es geben . Ihr könnt gerne alle eine Frage stellen . Das ist eigentlich unsere Pflicht und nur so sieht auch der Kreisrat , dass viele keine Lust mehr auf ihre Maßnahmen haben . ‼️‼️‼️‼️‼️‼️‼️ @BadenWuerttembergInfoChat 22092021 Raus auf die Straßen @Demotermine","[{'entity': 'B-DATE', 'score': 0.50980556, 'index': 8, 'word': '▁nächsten', 'start': 10, 'end': 18}, {'entity': 'B-DATE', 'score': 0.852451, 'index': 9, 'word': '▁Mittwoch', 'start': 19, 'end': 27}, {'entity': 'B-LOC', 'score': 0.9902666, 'index': 22, 'word': '▁Wald', 'start': 83, 'end': 87}, {'entity': 'I-LOC', 'score': 0.76021725, 'index': 23, 'word': 's', 'start': 87, 'end': 88}, {'entity': 'I-LOC', 'score': 0.93433684, 'index': 24, 'word': 'hut', 'start': 88, 'end': 91}, {'entity': 'B-LOC', 'score': 0.9245694, 'index': 120, 'word': 'Ba', 'start': 462, 'end': 464}, {'entity': 'B-LOC', 'score': 0.5763334, 'index': 121, 'word': 'den', 'start': 464, 'end': 467}, {'entity': 'B-LOC', 'score': 0.4601909, 'index': 122, 'word': 'W', 'start': 467, 'end': 468}, {'entity': 'I-LOC', 'score': 0.59713537, 'index': 123, 'word': 'uer', 'start': 468, 'end': 471}, {'entity': 'I-LOC', 'score': 0.44985616, 'index': 124, 'word': 'tte', 'start': 471, 'end': 474}, {'entity': 'I-LOC', 'score': 0.44597393, 'index': 125, 'word': 'mberg', 'start': 474, 'end': 479}, {'entity': 'B-DATE', 'score': 0.96443427, 'index': 128, 'word': '▁22', 'start': 488, 'end': 490}, {'entity': 'I-DATE', 'score': 0.7980096, 'index': 129, 'word': '09', 'start': 490, 'end': 492}, {'entity': 'I-DATE', 'score': 0.8961649, 'index': 130, 'word': '2021', 'start': 492, 'end': 496}]"
3256,2716,Demotermine1250288610203872021-10-04 12:09:57,20387,2021-10-04 12:10:17,Griechenland weist Pushback-Vorwürfe zurück : „ Wir haben eine Grenze “ — Epoch Times Nachrichten https://youtu.be/5wi4Ry_rleI 3:20 Raus auf die Straßen @Demotermine! 👉 Übersicht / Overview 👈,"[{'entity': 'B-LOC', 'score': 0.9901507, 'index': 1, 'word': '▁Griechenland', 'start': 0, 'end': 12}, {'entity': 'B-ORG', 'score': 0.9831424, 'index': 19, 'word': '▁Ep', 'start': 74, 'end': 76}, {'entity': 'I-ORG', 'score': 0.9818834, 'index': 20, 'word': 'och', 'start': 76, 'end': 79}, {'entity': 'I-ORG', 'score': 0.9865226, 'index': 21, 'word': '▁Times', 'start': 80, 'end': 85}, {'entity': 'B-TIME', 'score': 0.94331026, 'index': 36, 'word': '▁3', 'start': 127, 'end': 128}, {'entity': 'I-TIME', 'score': 0.82268816, 'index': 37, 'word': ':20', 'start': 128, 'end': 131}]"
3257,2717,Demotermine1250288610160522021-08-29 11:55:49,16052,2021-08-29 11:56:44,"Berlin , 29.08.2021 - Bersarinplatz Polizei macht dicht , Demonstranten weichen auf Seitenstraße aus @SandraGabriel269 Raus auf die Straßen @Demotermine","[{'entity': 'B-LOC', 'score': 0.9979165, 'index': 1, 'word': '▁Berlin', 'start': 0, 'end': 6}, {'entity': 'B-DATE', 'score': 0.97450703, 'index': 4, 'word': '▁29.', 'start': 9, 'end': 12}, {'entity': 'I-DATE', 'score': 0.920276, 'index': 5, 'word': '08.', 'start': 12, 'end': 15}, {'entity': 'I-DATE', 'score': 0.9091218, 'index': 6, 'word': '2021', 'start': 15, 'end': 19}, {'entity': 'B-LOC', 'score': 0.9847081, 'index': 8, 'word': '▁Ber', 'start': 22, 'end': 25}, {'entity': 'B-LOC', 'score': 0.8539535, 'index': 9, 'word': 's', 'start': 25, 'end': 26}, {'entity': 'I-LOC', 'score': 0.6571704, 'index': 10, 'word': 'arin', 'start': 26, 'end': 30}, {'entity': 'I-LOC', 'score': 0.58074194, 'index': 11, 'word': 'platz', 'start': 30, 'end': 35}, {'entity': 'B-ORG', 'score': 0.49258754, 'index': 12, 'word': '▁Polizei', 'start': 36, 'end': 43}, {'entity': 'B-LOC', 'score': 0.84414524, 'index': 23, 'word': '▁Seiten', 'start': 84, 'end': 90}, {'entity': 'I-LOC', 'score': 0.5800087, 'index': 24, 'word': 'straße', 'start': 90, 'end': 96}]"
3258,2718,Demotermine1250288610209612021-10-10 12:46:12,20961,2021-10-10 12:44:51,#Oranienburg @oberhavelstehtauf #BB #Mo1110 Raus auf die Straßen @Demotermine! 👉 Übersicht / Overview 👈,"[{'entity': 'B-LOC', 'score': 0.9973694, 'index': 1, 'word': '▁#', 'start': 0, 'end': 1}, {'entity': 'B-LOC', 'score': 0.915251, 'index': 2, 'word': 'O', 'start': 1, 'end': 2}, {'entity': 'B-LOC', 'score': 0.7612666, 'index': 3, 'word': 'rani', 'start': 2, 'end': 6}, {'entity': 'B-LOC', 'score': 0.53201956, 'index': 4, 'word': 'enburg', 'start': 6, 'end': 12}, {'entity': 'B-LOC', 'score': 0.53588235, 'index': 6, 'word': 'ober', 'start': 14, 'end': 18}, {'entity': 'B-LOC', 'score': 0.42489076, 'index': 7, 'word': 'ha', 'start': 18, 'end': 20}, {'entity': 'B-LOC', 'score': 0.99049336, 'index': 12, 'word': '▁#', 'start': 32, 'end': 33}, {'entity': 'B-LOC', 'score': 0.7568364, 'index': 13, 'word': 'BB', 'start': 33, 'end': 35}, {'entity': 'B-DATE', 'score': 0.944817, 'index': 14, 'word': '▁#', 'start': 36, 'end': 37}, {'entity': 'B-DATE', 'score': 0.91072345, 'index': 15, 'word': 'Mo', 'start': 37, 'end': 39}, {'entity': 'I-DATE', 'score': 0.9273397, 'index': 16, 'word': '11', 'start': 39, 'end': 41}, {'entity': 'I-DATE', 'score': 0.9027256, 'index': 17, 'word': '10', 'start': 41, 'end': 43}]"
3259,2719,Demotermine12502886104787,4787,2020-12-30 08:11:49,"Videobeschreibung : Dr. Wakefield ( vielen bekannt durch den zensierten Film Vaxxed ) warnt : "" Das ist keine Impfung , das ist eine irreversible genetische Veränderung . "" Zensiert und von Youtube gesperrt worden . Mehr auf @youtubezensiert @Medienzensur Gelöschte Inhalte hochladen @GesperrtBRD https://t.me/s/Medienzensur ( Aufrubar auch ohne App - bitte außerhalb Telegram teilen )","[{'entity': 'B-PER', 'score': 0.9868773, 'index': 5, 'word': '▁Dr', 'start': 20, 'end': 22}, {'entity': 'B-PER', 'score': 0.9451495, 'index': 6, 'word': '.', 'start': 22, 'end': 23}, {'entity': 'I-PER', 'score': 0.9801587, 'index': 7, 'word': '▁Wake', 'start': 24, 'end': 28}, {'entity': 'I-PER', 'score': 0.98065543, 'index': 8, 'word': 'field', 'start': 28, 'end': 33}, {'entity': 'B-ORG', 'score': 0.93143064, 'index': 50, 'word': '▁Youtube', 'start': 190, 'end': 197}, {'entity': 'B-ORG', 'score': 0.5091396, 'index': 75, 'word': '▁@', 'start': 284, 'end': 285}, {'entity': 'B-ORG', 'score': 0.9451582, 'index': 103, 'word': '▁Telegram', 'start': 368, 'end': 376}]"
3260,2720,Demotermine1250288610145912021-08-22 02:38:55,14591,2021-08-22 02:38:55,Zusammenstöße und Festnahmen – Demo in Melbourne gegen Corona-Maßnahmen — RT DE https://youtu.be/hMlZaUxpWOA 0:44 @RT_Deutsch Raus auf die Straßen @Demotermine,"[{'entity': 'B-ACTION', 'score': 0.97544163, 'index': 10, 'word': '▁Demo', 'start': 31, 'end': 35}, {'entity': 'B-LOC', 'score': 0.9964599, 'index': 12, 'word': '▁Melbourne', 'start': 39, 'end': 48}, {'entity': 'B-ORG', 'score': 0.9816279, 'index': 21, 'word': '▁RT', 'start': 74, 'end': 76}, {'entity': 'I-ORG', 'score': 0.9922283, 'index': 22, 'word': '▁DE', 'start': 77, 'end': 79}, {'entity': 'B-TIME', 'score': 0.8084097, 'index': 38, 'word': '▁0', 'start': 109, 'end': 110}, {'entity': 'I-TIME', 'score': 0.6970689, 'index': 39, 'word': ':44', 'start': 110, 'end': 113}]"
3261,2721,Demotermine125028861017712020-06-30 01:51:20,1771,2020-06-30 01:16:29,Schweinfurt - Wir sind gegen Fahrverbote an Sonn und Feiertagen @BikerDemos 4. Juli 2020 Treffen 13.00 Uhr Volksfestplatz Schweinfuhrt Abfahrt 14.00 Uhr Veranstalter Thomas Rath @BayernInfoChat @Demotermine - Bilder und Videos hochladen @WiderstandAktiv - Diskussion @DemotermineChat Fahren oder Mitfahren @Fahrgemeinschaft - Übernachten ? @Unterkuenfte,"[{'entity': 'B-LOC', 'score': 0.99409723, 'index': 1, 'word': '▁Schwei', 'start': 0, 'end': 6}, {'entity': 'I-LOC', 'score': 0.63003296, 'index': 2, 'word': 'n', 'start': 6, 'end': 7}, {'entity': 'I-LOC', 'score': 0.7918731, 'index': 3, 'word': 'fur', 'start': 7, 'end': 10}, {'entity': 'I-LOC', 'score': 0.9064378, 'index': 4, 'word': 't', 'start': 10, 'end': 11}, {'entity': 'B-DATE', 'score': 0.9709554, 'index': 23, 'word': '▁4.', 'start': 76, 'end': 78}, {'entity': 'I-DATE', 'score': 0.93855345, 'index': 24, 'word': '▁Juli', 'start': 79, 'end': 83}, {'entity': 'I-DATE', 'score': 0.91023356, 'index': 25, 'word': '▁2020', 'start': 84, 'end': 88}, {'entity': 'B-TIME', 'score': 0.9670186, 'index': 27, 'word': '▁13.00', 'start': 97, 'end': 102}, {'entity': 'I-TIME', 'score': 0.96841544, 'index': 28, 'word': '▁Uhr', 'start': 103, 'end': 106}, {'entity': 'B-LOC', 'score': 0.92010736, 'index': 29, 'word': '▁Volks', 'start': 107, 'end': 112}, {'entity': 'I-LOC', 'score': 0.41402215, 'index': 30, 'word': 'fest', 'start': 112, 'end': 116}, {'entity': 'B-LOC', 'score': 0.86093843, 'index': 31, 'word': 'platz', 'start': 116, 'end': 121}, {'entity': 'I-LOC', 'score': 0.77629346, 'index': 32, 'word': '▁Schwei', 'start': 122, 'end': 128}, {'entity': 'I-LOC', 'score': 0.8735599, 'index': 33, 'word': 'n', 'start': 128, 'end': 129}, {'entity': 'I-LOC', 'score': 0.91455007, 'index': 34, 'word': 'fuhr', 'start': 129, 'end': 133}, {'entity': 'I-LOC', 'score': 0.95240545, 'index': 35, 'word': 't', 'start': 133, 'end': 134}, {'entity': 'B-TIME', 'score': 0.95840603, 'index': 38, 'word': '▁14.00', 'start': 143, 'end': 148}, {'entity': 'I-TIME', 'score': 0.9685733, 'index': 39, 'word': '▁Uhr', 'start': 149, 'end': 152}, {'entity': 'B-PER', 'score': 0.9860697, 'index': 43, 'word': '▁Thomas', 'start': 166, 'end': 172}, {'entity': 'I-PER', 'score': 0.9807967, 'index': 44, 'word': '▁Rath', 'start': 173, 'end': 177}, {'entity': 'B-LOC', 'score': 0.9555663, 'index': 46, 'word': 'Bay', 'start': 179, 'end': 182}, {'entity': 'I-LOC', 'score': 0.68903905, 'index': 47, 'word': 'ern', 'start': 182, 'end': 185}]"
3262,2722,Demotermine125028861032762020-10-21 06:53:53,3276,2020-10-20 16:41:52,Wir von Schüler/-innen gegen die Maskenpflicht ( Deutschland ) und @Querdenken911 Melden eine Kundgebung am Odeonsplatz in München an+Aufzug wir laufen am Kultusministerium Für Schulen und Kultus vorbei . Wann ? Freitag 23.10.2020 ab 10:00 Uhr . Schließt euch an ❗ Schüler/-innen gegen die Maskenpflicht ( Deutschland ) Telegram : http://t.me / GegendieMaskenpflicht2020 Facebook : https://www.facebook.com / groups / 977593782663459/?ref = share Teilen ❗ Teilen ❗ Teilen ❗ @BayernInfoChat 23102020 Bilder und Videos hochladen @WiderstandAktiv - @Termine_in_Textform Fahren oder Mitfahren @Fahrgemeinschaft - Übernachten ? @Unterkuenfte @Demotermine - @DemotermineChat - @Demoliebe,"[{'entity': 'B-LOC', 'score': 0.9897238, 'index': 13, 'word': '▁Deutschland', 'start': 49, 'end': 60}, {'entity': 'B-ORG', 'score': 0.84819406, 'index': 16, 'word': '▁@', 'start': 67, 'end': 68}, {'entity': 'B-ORG', 'score': 0.9309223, 'index': 17, 'word': 'Que', 'start': 68, 'end': 71}, {'entity': 'B-ORG', 'score': 0.73687226, 'index': 18, 'word': 'r', 'start': 71, 'end': 72}, {'entity': 'I-ORG', 'score': 0.96461004, 'index': 19, 'word': 'denken', 'start': 72, 'end': 78}, {'entity': 'I-ORG', 'score': 0.9850139, 'index': 20, 'word': '9', 'start': 78, 'end': 79}, {'entity': 'I-ORG', 'score': 0.9805548, 'index': 21, 'word': '11', 'start': 79, 'end': 81}, {'entity': 'B-ACTION', 'score': 0.9659634, 'index': 25, 'word': '▁Kund', 'start': 94, 'end': 98}, {'entity': 'B-ACTION', 'score': 0.91610783, 'index': 26, 'word': 'ge', 'start': 98, 'end': 100}, {'entity': 'B-ACTION', 'score': 0.8523452, 'index': 27, 'word': 'bung', 'start': 100, 'end': 104}, {'entity': 'B-LOC', 'score': 0.9784128, 'index': 29, 'word': '▁O', 'start': 108, 'end': 109}, {'entity': 'B-LOC', 'score': 0.6349524, 'index': 30, 'word': 'de', 'start': 109, 'end': 111}, {'entity': 'B-LOC', 'score': 0.53045696, 'index': 31, 'word': 'ons', 'start': 111, 'end': 114}, {'entity': 'I-LOC', 'score': 0.86068976, 'index': 32, 'word': 'platz', 'start': 114, 'end': 119}, {'entity': 'B-LOC', 'score': 0.9963288, 'index': 34, 'word': '▁München', 'start': 123, 'end': 130}, {'entity': 'B-ACTION', 'score': 0.96188074, 'index': 37, 'word': 'Auf', 'start': 134, 'end': 137}, {'entity': 'B-ACTION', 'score': 0.86848605, 'index': 38, 'word': 'zug', 'start': 137, 'end': 140}, {'entity': 'B-DATE', 'score': 0.97859734, 'index': 56, 'word': '▁Freitag', 'start': 212, 'end': 219}, {'entity': 'I-DATE', 'score': 0.9463083, 'index': 57, 'word': '▁23', 'start': 220, 'end': 222}, {'entity': 'I-DATE', 'score': 0.9564168, 'index': 58, 'word': '.10.', 'start': 222, 'end': 226}, {'entity': 'I-DATE', 'score': 0.94647247, 'index': 59, 'word': '2020', 'start': 226, 'end': 230}, {'entity': 'B-TIME', 'score': 0.9015251, 'index': 61, 'word': '▁10:00', 'start': 234, 'end': 239}, {'entity': 'I-TIME', 'score': 0.93740386, 'index': 62, 'word': '▁Uhr', 'start': 240, 'end': 243}, {'entity': 'B-LOC', 'score': 0.98754716, 'index': 82, 'word': '▁Deutschland', 'start': 306, 'end': 317}, {'entity': 'B-ORG', 'score': 0.71180224, 'index': 84, 'word': '▁Telegram', 'start': 320, 'end': 328}, {'entity': 'B-DATE', 'score': 0.7485526, 'index': 97, 'word': '2020', 'start': 366, 'end': 370}, {'entity': 'B-ORG', 'score': 0.8461455, 'index': 98, 'word': '▁Facebook', 'start': 371, 'end': 379}, {'entity': 'B-ORG', 'score': 0.58220756, 'index': 104, 'word': 'facebook', 'start': 394, 'end': 402}, {'entity': 'B-DATE', 'score': 0.96779877, 'index': 139, 'word': '▁23', 'start': 490, 'end': 492}, {'entity': 'I-DATE', 'score': 0.9292867, 'index': 140, 'word': '10', 'start': 492, 'end': 494}, {'entity': 'I-DATE', 'score': 0.9401293, 'index': 141, 'word': '2020', 'start': 494, 'end': 498}]"
3263,2723,Demotermine1250288610233482021-10-26 09:02:55,23348,2021-10-26 09:02:36,"Gestern war auch in Mittelsachsen wieder einiges los ! Hier Freiberg und Döbeln ! Sei auch du das nächste mal dabei , schließt euch den Protesten an . Vernetzt euch - das wird später extrem wichtig sein . Folgt uns @freie_mittelsachsen Raus auf die Straßen @Demotermine! 👉 Übersicht / Overview 👈","[{'entity': 'B-DATE', 'score': 0.6475668, 'index': 1, 'word': '▁Ge', 'start': 0, 'end': 2}, {'entity': 'B-DATE', 'score': 0.58408594, 'index': 2, 'word': 'stern', 'start': 2, 'end': 7}, {'entity': 'B-LOC', 'score': 0.9848638, 'index': 6, 'word': '▁Mittel', 'start': 20, 'end': 26}, {'entity': 'B-LOC', 'score': 0.65707415, 'index': 7, 'word': 's', 'start': 26, 'end': 27}, {'entity': 'I-LOC', 'score': 0.64063734, 'index': 8, 'word': 'ach', 'start': 27, 'end': 30}, {'entity': 'I-LOC', 'score': 0.87225556, 'index': 9, 'word': 'sen', 'start': 30, 'end': 33}, {'entity': 'B-LOC', 'score': 0.8275082, 'index': 16, 'word': '▁Frei', 'start': 60, 'end': 64}, {'entity': 'I-LOC', 'score': 0.46473736, 'index': 17, 'word': 'berg', 'start': 64, 'end': 68}, {'entity': 'B-LOC', 'score': 0.79300165, 'index': 19, 'word': '▁Dö', 'start': 73, 'end': 75}, {'entity': 'I-LOC', 'score': 0.41789284, 'index': 20, 'word': 'bel', 'start': 75, 'end': 78}, {'entity': 'I-LOC', 'score': 0.42587188, 'index': 21, 'word': 'n', 'start': 78, 'end': 79}, {'entity': 'I-ORG', 'score': 0.33741355, 'index': 63, 'word': 's', 'start': 228, 'end': 229}, {'entity': 'B-LOC', 'score': 0.5398783, 'index': 64, 'word': 'ach', 'start': 229, 'end': 232}]"
